__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-10,US,United States,sports,Sports,TOTAL,99.46
HiringLabSectoralPosting,2020-02-10,US,United States,therapy,Therapy,TOTAL,99.42
HiringLabSectoralPosting,2020-02-10,US,United States,veterinary,Veterinary,TOTAL,101.41
HiringLabSectoralPosting,2020-02-11,US,United States,sports,Sports,TOTAL,99.54
HiringLabSectoralPosting,2020-02-11,US,United States,therapy,Therapy,TOTAL,99.48
HiringLabSectoralPosting,2020-02-11,US,United States,veterinary,Veterinary,TOTAL,101.61
HiringLabSectoralPosting,2020-02-12,US,United States,sports,Sports,TOTAL,99.33
HiringLabSectoralPosting,2020-02-12,US,United States,therapy,Therapy,TOTAL,99.43
HiringLabSectoralPosting,2020-02-12,US,United States,veterinary,Veterinary,TOTAL,101.87
HiringLabSectoralPosting,2020-02-13,US,United States,sports,Sports,TOTAL,99.33
HiringLabSectoralPosting,2020-02-13,US,United States,therapy,Therapy,TOTAL,99.1
HiringLabSectoralPosting,2020-02-13,US,United States,veterinary,Veterinary,TOTAL,101.68
HiringLabSectoralPosting,2020-02-14,US,United States,sports,Sports,TOTAL,99.25
HiringLabSectoralPosting,2020-02-14,US,United States,therapy,Therapy,TOTAL,98.82
HiringLabSectoralPosting,2020-02-14,US,United States,veterinary,Veterinary,TOTAL,101.53
HiringLabSectoralPosting,2020-02-15,US,United States,sports,Sports,TOTAL,99.19
HiringLabSectoralPosting,2020-02-15,US,United States,therapy,Therapy,TOTAL,98.54
HiringLabSectoralPosting,2020-02-15,US,United States,veterinary,Veterinary,TOTAL,101.81
HiringLabSectoralPosting,2020-02-16,US,United States,sports,Sports,TOTAL,99.11
HiringLabSectoralPosting,2020-02-16,US,United States,therapy,Therapy,TOTAL,98.31
HiringLabSectoralPosting,2020-02-16,US,United States,veterinary,Veterinary,TOTAL,102.1
HiringLabSectoralPosting,2020-02-17,US,United States,sports,Sports,TOTAL,99.09
HiringLabSectoralPosting,2020-02-17,US,United States,therapy,Therapy,TOTAL,98.07
HiringLabSectoralPosting,2020-02-17,US,United States,veterinary,Veterinary,TOTAL,102.33
HiringLabSectoralPosting,2020-02-18,US,United States,sports,Sports,TOTAL,99.19
HiringLabSectoralPosting,2020-02-18,US,United States,therapy,Therapy,TOTAL,97.8
HiringLabSectoralPosting,2020-02-18,US,United States,veterinary,Veterinary,TOTAL,102.56
HiringLabSectoralPosting,2020-02-19,US,United States,sports,Sports,TOTAL,99.23
HiringLabSectoralPosting,2020-02-19,US,United States,therapy,Therapy,TOTAL,97.69
HiringLabSectoralPosting,2020-02-19,US,United States,veterinary,Veterinary,TOTAL,102.45
HiringLabSectoralPosting,2020-02-20,US,United States,sports,Sports,TOTAL,99.29
HiringLabSectoralPosting,2020-02-20,US,United States,therapy,Therapy,TOTAL,97.56
HiringLabSectoralPosting,2020-02-20,US,United States,veterinary,Veterinary,TOTAL,102.37
HiringLabSectoralPosting,2020-02-21,US,United States,sports,Sports,TOTAL,99.38
HiringLabSectoralPosting,2020-02-21,US,United States,therapy,Therapy,TOTAL,97.42
HiringLabSectoralPosting,2020-02-21,US,United States,veterinary,Veterinary,TOTAL,102.33
HiringLabSectoralPosting,2020-02-22,US,United States,sports,Sports,TOTAL,99.35
HiringLabSectoralPosting,2020-02-22,US,United States,therapy,Therapy,TOTAL,97.3
HiringLabSectoralPosting,2020-02-22,US,United States,veterinary,Veterinary,TOTAL,101.91
HiringLabSectoralPosting,2020-02-23,US,United States,sports,Sports,TOTAL,99.47
HiringLabSectoralPosting,2020-02-23,US,United States,therapy,Therapy,TOTAL,97.24
HiringLabSectoralPosting,2020-02-23,US,United States,veterinary,Veterinary,TOTAL,101.49
HiringLabSectoralPosting,2020-02-24,US,United States,sports,Sports,TOTAL,99.63
HiringLabSectoralPosting,2020-02-24,US,United States,therapy,Therapy,TOTAL,97.13
HiringLabSectoralPosting,2020-02-24,US,United States,veterinary,Veterinary,TOTAL,101.04
HiringLabSectoralPosting,2020-02-25,US,United States,sports,Sports,TOTAL,99.87
HiringLabSectoralPosting,2020-02-25,US,United States,therapy,Therapy,TOTAL,97
HiringLabSectoralPosting,2020-02-25,US,United States,veterinary,Veterinary,TOTAL,100.75
HiringLabSectoralPosting,2020-02-26,US,United States,sports,Sports,TOTAL,100.09
HiringLabSectoralPosting,2020-02-26,US,United States,therapy,Therapy,TOTAL,97.01
HiringLabSectoralPosting,2020-02-26,US,United States,veterinary,Veterinary,TOTAL,100.49
HiringLabSectoralPosting,2020-02-27,US,United States,sports,Sports,TOTAL,100.28
HiringLabSectoralPosting,2020-02-27,US,United States,therapy,Therapy,TOTAL,97.04
HiringLabSectoralPosting,2020-02-27,US,United States,veterinary,Veterinary,TOTAL,100.24
HiringLabSectoralPosting,2020-02-28,US,United States,sports,Sports,TOTAL,100.46
HiringLabSectoralPosting,2020-02-28,US,United States,therapy,Therapy,TOTAL,97.13
HiringLabSectoralPosting,2020-02-28,US,United States,veterinary,Veterinary,TOTAL,99.94
HiringLabSectoralPosting,2020-02-29,US,United States,sports,Sports,TOTAL,100.73
HiringLabSectoralPosting,2020-02-29,US,United States,therapy,Therapy,TOTAL,97.07
HiringLabSectoralPosting,2020-02-29,US,United States,veterinary,Veterinary,TOTAL,99.95
HiringLabSectoralPosting,2020-03-01,US,United States,sports,Sports,TOTAL,100.92
HiringLabSectoralPosting,2020-03-01,US,United States,therapy,Therapy,TOTAL,97.07
HiringLabSectoralPosting,2020-03-01,US,United States,veterinary,Veterinary,TOTAL,100
HiringLabSectoralPosting,2020-03-02,US,United States,sports,Sports,TOTAL,100.93
HiringLabSectoralPosting,2020-03-02,US,United States,therapy,Therapy,TOTAL,96.91
HiringLabSectoralPosting,2020-03-02,US,United States,veterinary,Veterinary,TOTAL,99.96
HiringLabSectoralPosting,2020-03-03,US,United States,sports,Sports,TOTAL,100.87
HiringLabSectoralPosting,2020-03-03,US,United States,therapy,Therapy,TOTAL,96.5
HiringLabSectoralPosting,2020-03-03,US,United States,veterinary,Veterinary,TOTAL,99.74
HiringLabSectoralPosting,2020-03-04,US,United States,sports,Sports,TOTAL,100.98
HiringLabSectoralPosting,2020-03-04,US,United States,therapy,Therapy,TOTAL,96.23
HiringLabSectoralPosting,2020-03-04,US,United States,veterinary,Veterinary,TOTAL,99.51
HiringLabSectoralPosting,2020-03-05,US,United States,sports,Sports,TOTAL,100.97
HiringLabSectoralPosting,2020-03-05,US,United States,therapy,Therapy,TOTAL,96.01
HiringLabSectoralPosting,2020-03-05,US,United States,veterinary,Veterinary,TOTAL,99.36
HiringLabSectoralPosting,2020-03-06,US,United States,sports,Sports,TOTAL,100.99
HiringLabSectoralPosting,2020-03-06,US,United States,therapy,Therapy,TOTAL,95.62
HiringLabSectoralPosting,2020-03-06,US,United States,veterinary,Veterinary,TOTAL,99.32
HiringLabSectoralPosting,2020-03-07,US,United States,sports,Sports,TOTAL,101.02
HiringLabSectoralPosting,2020-03-07,US,United States,therapy,Therapy,TOTAL,95.39
HiringLabSectoralPosting,2020-03-07,US,United States,veterinary,Veterinary,TOTAL,99.38
HiringLabSectoralPosting,2020-03-08,US,United States,sports,Sports,TOTAL,101.07
HiringLabSectoralPosting,2020-03-08,US,United States,therapy,Therapy,TOTAL,95.11
HiringLabSectoralPosting,2020-03-08,US,United States,veterinary,Veterinary,TOTAL,99.34
HiringLabSectoralPosting,2020-03-09,US,United States,sports,Sports,TOTAL,101.18
HiringLabSectoralPosting,2020-03-09,US,United States,therapy,Therapy,TOTAL,94.92
HiringLabSectoralPosting,2020-03-09,US,United States,veterinary,Veterinary,TOTAL,99.32
HiringLabSectoralPosting,2020-03-10,US,United States,sports,Sports,TOTAL,101.27
HiringLabSectoralPosting,2020-03-10,US,United States,therapy,Therapy,TOTAL,95.09
HiringLabSectoralPosting,2020-03-10,US,United States,veterinary,Veterinary,TOTAL,99.37
HiringLabSectoralPosting,2020-03-11,US,United States,sports,Sports,TOTAL,101.41
HiringLabSectoralPosting,2020-03-11,US,United States,therapy,Therapy,TOTAL,95.12
HiringLabSectoralPosting,2020-03-11,US,United States,veterinary,Veterinary,TOTAL,99.27
HiringLabSectoralPosting,2020-03-12,US,United States,sports,Sports,TOTAL,101.67
HiringLabSectoralPosting,2020-03-12,US,United States,therapy,Therapy,TOTAL,95.13
HiringLabSectoralPosting,2020-03-12,US,United States,veterinary,Veterinary,TOTAL,99.17
HiringLabSectoralPosting,2020-03-13,US,United States,sports,Sports,TOTAL,101.84
HiringLabSectoralPosting,2020-03-13,US,United States,therapy,Therapy,TOTAL,95.3
HiringLabSectoralPosting,2020-03-13,US,United States,veterinary,Veterinary,TOTAL,98.95
HiringLabSectoralPosting,2020-03-14,US,United States,sports,Sports,TOTAL,101.6
HiringLabSectoralPosting,2020-03-14,US,United States,therapy,Therapy,TOTAL,95.34
HiringLabSectoralPosting,2020-03-14,US,United States,veterinary,Veterinary,TOTAL,98.61
HiringLabSectoralPosting,2020-03-15,US,United States,sports,Sports,TOTAL,101.24
HiringLabSectoralPosting,2020-03-15,US,United States,therapy,Therapy,TOTAL,94.46
HiringLabSectoralPosting,2020-03-15,US,United States,veterinary,Veterinary,TOTAL,98.26
HiringLabSectoralPosting,2020-03-16,US,United States,sports,Sports,TOTAL,100.84
HiringLabSectoralPosting,2020-03-16,US,United States,therapy,Therapy,TOTAL,94.38
HiringLabSectoralPosting,2020-03-16,US,United States,veterinary,Veterinary,TOTAL,97.91
HiringLabSectoralPosting,2020-03-17,US,United States,sports,Sports,TOTAL,100.2
HiringLabSectoralPosting,2020-03-17,US,United States,therapy,Therapy,TOTAL,93.28
HiringLabSectoralPosting,2020-03-17,US,United States,veterinary,Veterinary,TOTAL,97.34
HiringLabSectoralPosting,2020-03-18,US,United States,sports,Sports,TOTAL,99.1
HiringLabSectoralPosting,2020-03-18,US,United States,therapy,Therapy,TOTAL,91.98
HiringLabSectoralPosting,2020-03-18,US,United States,veterinary,Veterinary,TOTAL,96.84
HiringLabSectoralPosting,2020-03-19,US,United States,sports,Sports,TOTAL,97.61
HiringLabSectoralPosting,2020-03-19,US,United States,therapy,Therapy,TOTAL,90.53
HiringLabSectoralPosting,2020-03-19,US,United States,veterinary,Veterinary,TOTAL,96.09
HiringLabSectoralPosting,2020-03-20,US,United States,sports,Sports,TOTAL,96.03
HiringLabSectoralPosting,2020-03-20,US,United States,therapy,Therapy,TOTAL,88.68
HiringLabSectoralPosting,2020-03-20,US,United States,veterinary,Veterinary,TOTAL,95.21
HiringLabSectoralPosting,2020-03-21,US,United States,sports,Sports,TOTAL,94.62
HiringLabSectoralPosting,2020-03-21,US,United States,therapy,Therapy,TOTAL,86.51
HiringLabSectoralPosting,2020-03-21,US,United States,veterinary,Veterinary,TOTAL,94.34
HiringLabSectoralPosting,2020-03-22,US,United States,sports,Sports,TOTAL,93.22
HiringLabSectoralPosting,2020-03-22,US,United States,therapy,Therapy,TOTAL,85.16
HiringLabSectoralPosting,2020-03-22,US,United States,veterinary,Veterinary,TOTAL,93.5
HiringLabSectoralPosting,2020-03-23,US,United States,sports,Sports,TOTAL,91.77
HiringLabSectoralPosting,2020-03-23,US,United States,therapy,Therapy,TOTAL,83.03
HiringLabSectoralPosting,2020-03-23,US,United States,veterinary,Veterinary,TOTAL,92.59
HiringLabSectoralPosting,2020-03-24,US,United States,sports,Sports,TOTAL,90.6
HiringLabSectoralPosting,2020-03-24,US,United States,therapy,Therapy,TOTAL,81.73
HiringLabSectoralPosting,2020-03-24,US,United States,veterinary,Veterinary,TOTAL,91.78
HiringLabSectoralPosting,2020-03-25,US,United States,sports,Sports,TOTAL,89.53
HiringLabSectoralPosting,2020-03-25,US,United States,therapy,Therapy,TOTAL,80.39
HiringLabSectoralPosting,2020-03-25,US,United States,veterinary,Veterinary,TOTAL,90.65
HiringLabSectoralPosting,2020-03-26,US,United States,sports,Sports,TOTAL,88.5
HiringLabSectoralPosting,2020-03-26,US,United States,therapy,Therapy,TOTAL,79.01
HiringLabSectoralPosting,2020-03-26,US,United States,veterinary,Veterinary,TOTAL,89.55
HiringLabSectoralPosting,2020-03-27,US,United States,sports,Sports,TOTAL,87.3
HiringLabSectoralPosting,2020-03-27,US,United States,therapy,Therapy,TOTAL,77.41
HiringLabSectoralPosting,2020-03-27,US,United States,veterinary,Veterinary,TOTAL,87.9
HiringLabSectoralPosting,2020-03-28,US,United States,sports,Sports,TOTAL,86.21
HiringLabSectoralPosting,2020-03-28,US,United States,therapy,Therapy,TOTAL,76.02
HiringLabSectoralPosting,2020-03-28,US,United States,veterinary,Veterinary,TOTAL,86.23
HiringLabSectoralPosting,2020-03-29,US,United States,sports,Sports,TOTAL,85.01
HiringLabSectoralPosting,2020-03-29,US,United States,therapy,Therapy,TOTAL,74.69
HiringLabSectoralPosting,2020-03-29,US,United States,veterinary,Veterinary,TOTAL,83.96
HiringLabSectoralPosting,2020-03-30,US,United States,sports,Sports,TOTAL,83.91
HiringLabSectoralPosting,2020-03-30,US,United States,therapy,Therapy,TOTAL,73.39
HiringLabSectoralPosting,2020-03-30,US,United States,veterinary,Veterinary,TOTAL,81.75
HiringLabSectoralPosting,2020-03-31,US,United States,sports,Sports,TOTAL,83.16
HiringLabSectoralPosting,2020-03-31,US,United States,therapy,Therapy,TOTAL,72.18
HiringLabSectoralPosting,2020-03-31,US,United States,veterinary,Veterinary,TOTAL,79.53
HiringLabSectoralPosting,2020-04-01,US,United States,sports,Sports,TOTAL,82.34
HiringLabSectoralPosting,2020-04-01,US,United States,therapy,Therapy,TOTAL,70.9
HiringLabSectoralPosting,2020-04-01,US,United States,veterinary,Veterinary,TOTAL,77.5
HiringLabSectoralPosting,2020-04-02,US,United States,sports,Sports,TOTAL,81.53
HiringLabSectoralPosting,2020-04-02,US,United States,therapy,Therapy,TOTAL,69.62
HiringLabSectoralPosting,2020-04-02,US,United States,veterinary,Veterinary,TOTAL,75.45
HiringLabSectoralPosting,2020-04-03,US,United States,sports,Sports,TOTAL,80.68
HiringLabSectoralPosting,2020-04-03,US,United States,therapy,Therapy,TOTAL,68.88
HiringLabSectoralPosting,2020-04-03,US,United States,veterinary,Veterinary,TOTAL,74
HiringLabSectoralPosting,2020-04-04,US,United States,sports,Sports,TOTAL,79.3
HiringLabSectoralPosting,2020-04-04,US,United States,therapy,Therapy,TOTAL,68.08
HiringLabSectoralPosting,2020-04-04,US,United States,veterinary,Veterinary,TOTAL,72.6
HiringLabSectoralPosting,2020-04-05,US,United States,sports,Sports,TOTAL,77.96
HiringLabSectoralPosting,2020-04-05,US,United States,therapy,Therapy,TOTAL,67.18
HiringLabSectoralPosting,2020-04-05,US,United States,veterinary,Veterinary,TOTAL,71.75
HiringLabSectoralPosting,2020-04-06,US,United States,sports,Sports,TOTAL,76.42
HiringLabSectoralPosting,2020-04-06,US,United States,therapy,Therapy,TOTAL,66.21
HiringLabSectoralPosting,2020-04-06,US,United States,veterinary,Veterinary,TOTAL,70.89
HiringLabSectoralPosting,2020-04-07,US,United States,sports,Sports,TOTAL,74.3
HiringLabSectoralPosting,2020-04-07,US,United States,therapy,Therapy,TOTAL,65.11
HiringLabSectoralPosting,2020-04-07,US,United States,veterinary,Veterinary,TOTAL,70
HiringLabSectoralPosting,2020-04-08,US,United States,sports,Sports,TOTAL,72.4
HiringLabSectoralPosting,2020-04-08,US,United States,therapy,Therapy,TOTAL,64.23
HiringLabSectoralPosting,2020-04-08,US,United States,veterinary,Veterinary,TOTAL,69.17
HiringLabSectoralPosting,2020-04-09,US,United States,sports,Sports,TOTAL,70.55
HiringLabSectoralPosting,2020-04-09,US,United States,therapy,Therapy,TOTAL,63.36
HiringLabSectoralPosting,2020-04-09,US,United States,veterinary,Veterinary,TOTAL,68.4
HiringLabSectoralPosting,2020-04-10,US,United States,sports,Sports,TOTAL,68.93
HiringLabSectoralPosting,2020-04-10,US,United States,therapy,Therapy,TOTAL,62.33
HiringLabSectoralPosting,2020-04-10,US,United States,veterinary,Veterinary,TOTAL,67.61
HiringLabSectoralPosting,2020-04-11,US,United States,sports,Sports,TOTAL,67.86
HiringLabSectoralPosting,2020-04-11,US,United States,therapy,Therapy,TOTAL,61.43
HiringLabSectoralPosting,2020-04-11,US,United States,veterinary,Veterinary,TOTAL,66.93
HiringLabSectoralPosting,2020-04-12,US,United States,sports,Sports,TOTAL,66.87
HiringLabSectoralPosting,2020-04-12,US,United States,therapy,Therapy,TOTAL,60.63
HiringLabSectoralPosting,2020-04-12,US,United States,veterinary,Veterinary,TOTAL,66.31
HiringLabSectoralPosting,2020-04-13,US,United States,sports,Sports,TOTAL,66.21
HiringLabSectoralPosting,2020-04-13,US,United States,therapy,Therapy,TOTAL,59.94
HiringLabSectoralPosting,2020-04-13,US,United States,veterinary,Veterinary,TOTAL,65.86
HiringLabSectoralPosting,2020-04-14,US,United States,sports,Sports,TOTAL,65.46
HiringLabSectoralPosting,2020-04-14,US,United States,therapy,Therapy,TOTAL,59.35
HiringLabSectoralPosting,2020-04-14,US,United States,veterinary,Veterinary,TOTAL,65.45
HiringLabSectoralPosting,2020-04-15,US,United States,sports,Sports,TOTAL,64.65
HiringLabSectoralPosting,2020-04-15,US,United States,therapy,Therapy,TOTAL,58.24
HiringLabSectoralPosting,2020-04-15,US,United States,veterinary,Veterinary,TOTAL,65.09
HiringLabSectoralPosting,2020-04-16,US,United States,sports,Sports,TOTAL,63.86
HiringLabSectoralPosting,2020-04-16,US,United States,therapy,Therapy,TOTAL,57.05
HiringLabSectoralPosting,2020-04-16,US,United States,veterinary,Veterinary,TOTAL,64.77
HiringLabSectoralPosting,2020-04-17,US,United States,sports,Sports,TOTAL,62.94
HiringLabSectoralPosting,2020-04-17,US,United States,therapy,Therapy,TOTAL,56.01
HiringLabSectoralPosting,2020-04-17,US,United States,veterinary,Veterinary,TOTAL,64.63
HiringLabSectoralPosting,2020-04-18,US,United States,sports,Sports,TOTAL,61.82
HiringLabSectoralPosting,2020-04-18,US,United States,therapy,Therapy,TOTAL,55.11
HiringLabSectoralPosting,2020-04-18,US,United States,veterinary,Veterinary,TOTAL,64.5
HiringLabSectoralPosting,2020-04-19,US,United States,sports,Sports,TOTAL,60.72
HiringLabSectoralPosting,2020-04-19,US,United States,therapy,Therapy,TOTAL,54.24
HiringLabSectoralPosting,2020-04-19,US,United States,veterinary,Veterinary,TOTAL,64.44
HiringLabSectoralPosting,2020-04-20,US,United States,sports,Sports,TOTAL,59.54
HiringLabSectoralPosting,2020-04-20,US,United States,therapy,Therapy,TOTAL,53.32
HiringLabSectoralPosting,2020-04-20,US,United States,veterinary,Veterinary,TOTAL,64.3
HiringLabSectoralPosting,2020-04-21,US,United States,sports,Sports,TOTAL,58.58
HiringLabSectoralPosting,2020-04-21,US,United States,therapy,Therapy,TOTAL,52.28
HiringLabSectoralPosting,2020-04-21,US,United States,veterinary,Veterinary,TOTAL,64.27
HiringLabSectoralPosting,2020-04-22,US,United States,sports,Sports,TOTAL,57.63
HiringLabSectoralPosting,2020-04-22,US,United States,therapy,Therapy,TOTAL,51.68
HiringLabSectoralPosting,2020-04-22,US,United States,veterinary,Veterinary,TOTAL,64.26
HiringLabSectoralPosting,2020-04-23,US,United States,sports,Sports,TOTAL,56.85
HiringLabSectoralPosting,2020-04-23,US,United States,therapy,Therapy,TOTAL,51.34
HiringLabSectoralPosting,2020-04-23,US,United States,veterinary,Veterinary,TOTAL,64.34
HiringLabSectoralPosting,2020-04-24,US,United States,sports,Sports,TOTAL,56.22
HiringLabSectoralPosting,2020-04-24,US,United States,therapy,Therapy,TOTAL,50.93
HiringLabSectoralPosting,2020-04-24,US,United States,veterinary,Veterinary,TOTAL,64.4
HiringLabSectoralPosting,2020-04-25,US,United States,sports,Sports,TOTAL,55.78
HiringLabSectoralPosting,2020-04-25,US,United States,therapy,Therapy,TOTAL,50.42
HiringLabSectoralPosting,2020-04-25,US,United States,veterinary,Veterinary,TOTAL,64.45
HiringLabSectoralPosting,2020-04-26,US,United States,sports,Sports,TOTAL,55.38
HiringLabSectoralPosting,2020-04-26,US,United States,therapy,Therapy,TOTAL,50
HiringLabSectoralPosting,2020-04-26,US,United States,veterinary,Veterinary,TOTAL,64.51
HiringLabSectoralPosting,2020-04-27,US,United States,sports,Sports,TOTAL,55.05
HiringLabSectoralPosting,2020-04-27,US,United States,therapy,Therapy,TOTAL,49.67
HiringLabSectoralPosting,2020-04-27,US,United States,veterinary,Veterinary,TOTAL,64.64
HiringLabSectoralPosting,2020-04-28,US,United States,sports,Sports,TOTAL,54.72
HiringLabSectoralPosting,2020-04-28,US,United States,therapy,Therapy,TOTAL,49.44
HiringLabSectoralPosting,2020-04-28,US,United States,veterinary,Veterinary,TOTAL,64.71
HiringLabSectoralPosting,2020-04-29,US,United States,sports,Sports,TOTAL,54.28
HiringLabSectoralPosting,2020-04-29,US,United States,therapy,Therapy,TOTAL,49.31
HiringLabSectoralPosting,2020-04-29,US,United States,veterinary,Veterinary,TOTAL,64.87
HiringLabSectoralPosting,2020-04-30,US,United States,sports,Sports,TOTAL,53.78
HiringLabSectoralPosting,2020-04-30,US,United States,therapy,Therapy,TOTAL,49.13
HiringLabSectoralPosting,2020-04-30,US,United States,veterinary,Veterinary,TOTAL,65.07
HiringLabSectoralPosting,2020-05-01,US,United States,sports,Sports,TOTAL,53.5
HiringLabSectoralPosting,2020-05-01,US,United States,therapy,Therapy,TOTAL,49.03
HiringLabSectoralPosting,2020-05-01,US,United States,veterinary,Veterinary,TOTAL,65.33
HiringLabSectoralPosting,2020-05-02,US,United States,sports,Sports,TOTAL,53.14
HiringLabSectoralPosting,2020-05-02,US,United States,therapy,Therapy,TOTAL,49.12
HiringLabSectoralPosting,2020-05-02,US,United States,veterinary,Veterinary,TOTAL,62.37
HiringLabSectoralPosting,2020-05-03,US,United States,sports,Sports,TOTAL,52.7
HiringLabSectoralPosting,2020-05-03,US,United States,therapy,Therapy,TOTAL,49.19
HiringLabSectoralPosting,2020-05-03,US,United States,veterinary,Veterinary,TOTAL,59.38
HiringLabSectoralPosting,2020-05-04,US,United States,sports,Sports,TOTAL,52.22
HiringLabSectoralPosting,2020-05-04,US,United States,therapy,Therapy,TOTAL,49.24
HiringLabSectoralPosting,2020-05-04,US,United States,veterinary,Veterinary,TOTAL,56.32
HiringLabSectoralPosting,2020-05-05,US,United States,sports,Sports,TOTAL,51.81
HiringLabSectoralPosting,2020-05-05,US,United States,therapy,Therapy,TOTAL,49.42
HiringLabSectoralPosting,2020-05-05,US,United States,veterinary,Veterinary,TOTAL,53.34
HiringLabSectoralPosting,2020-05-06,US,United States,sports,Sports,TOTAL,51.64
HiringLabSectoralPosting,2020-05-06,US,United States,therapy,Therapy,TOTAL,49.49
HiringLabSectoralPosting,2020-05-06,US,United States,veterinary,Veterinary,TOTAL,53.6
HiringLabSectoralPosting,2020-05-07,US,United States,sports,Sports,TOTAL,51.45
HiringLabSectoralPosting,2020-05-07,US,United States,therapy,Therapy,TOTAL,49.64
HiringLabSectoralPosting,2020-05-07,US,United States,veterinary,Veterinary,TOTAL,53.88
HiringLabSectoralPosting,2020-05-08,US,United States,sports,Sports,TOTAL,51.05
HiringLabSectoralPosting,2020-05-08,US,United States,therapy,Therapy,TOTAL,49.78
HiringLabSectoralPosting,2020-05-08,US,United States,veterinary,Veterinary,TOTAL,54.1
HiringLabSectoralPosting,2020-05-09,US,United States,sports,Sports,TOTAL,50.81
HiringLabSectoralPosting,2020-05-09,US,United States,therapy,Therapy,TOTAL,49.79
HiringLabSectoralPosting,2020-05-09,US,United States,veterinary,Veterinary,TOTAL,57.67
HiringLabSectoralPosting,2020-05-10,US,United States,sports,Sports,TOTAL,50.68
HiringLabSectoralPosting,2020-05-10,US,United States,therapy,Therapy,TOTAL,49.8
HiringLabSectoralPosting,2020-05-10,US,United States,veterinary,Veterinary,TOTAL,61.32
HiringLabSectoralPosting,2020-05-11,US,United States,sports,Sports,TOTAL,50.49
HiringLabSectoralPosting,2020-05-11,US,United States,therapy,Therapy,TOTAL,49.77
HiringLabSectoralPosting,2020-05-11,US,United States,veterinary,Veterinary,TOTAL,64.42
HiringLabSectoralPosting,2020-05-12,US,United States,sports,Sports,TOTAL,50.18
HiringLabSectoralPosting,2020-05-12,US,United States,therapy,Therapy,TOTAL,49.75
HiringLabSectoralPosting,2020-05-12,US,United States,veterinary,Veterinary,TOTAL,65.87
HiringLabSectoralPosting,2020-05-13,US,United States,sports,Sports,TOTAL,49.6
HiringLabSectoralPosting,2020-05-13,US,United States,therapy,Therapy,TOTAL,49.38
HiringLabSectoralPosting,2020-05-13,US,United States,veterinary,Veterinary,TOTAL,63.16
HiringLabSectoralPosting,2020-05-14,US,United States,sports,Sports,TOTAL,49.16
HiringLabSectoralPosting,2020-05-14,US,United States,therapy,Therapy,TOTAL,49.11
HiringLabSectoralPosting,2020-05-14,US,United States,veterinary,Veterinary,TOTAL,63.7
HiringLabSectoralPosting,2020-05-15,US,United States,sports,Sports,TOTAL,48.9
HiringLabSectoralPosting,2020-05-15,US,United States,therapy,Therapy,TOTAL,49.22
HiringLabSectoralPosting,2020-05-15,US,United States,veterinary,Veterinary,TOTAL,64.62
HiringLabSectoralPosting,2020-05-16,US,United States,sports,Sports,TOTAL,48.56
HiringLabSectoralPosting,2020-05-16,US,United States,therapy,Therapy,TOTAL,49.39
