__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-04,US,United States,education,Education & Instruction,TOTAL,100.65
HiringLabSectoralPosting,2020-02-04,US,United States,engelectric,Electrical Engineering,TOTAL,100.02
HiringLabSectoralPosting,2020-02-04,US,United States,food,Food Preparation & Service,TOTAL,100.03
HiringLabSectoralPosting,2020-02-04,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.49
HiringLabSectoralPosting,2020-02-04,US,United States,hr,Human Resources,TOTAL,99.79
HiringLabSectoralPosting,2020-02-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.66
HiringLabSectoralPosting,2020-02-04,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.37
HiringLabSectoralPosting,2020-02-05,US,United States,education,Education & Instruction,TOTAL,100.89
HiringLabSectoralPosting,2020-02-05,US,United States,engelectric,Electrical Engineering,TOTAL,100.05
HiringLabSectoralPosting,2020-02-05,US,United States,food,Food Preparation & Service,TOTAL,100.02
HiringLabSectoralPosting,2020-02-05,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.04
HiringLabSectoralPosting,2020-02-05,US,United States,hr,Human Resources,TOTAL,99.94
HiringLabSectoralPosting,2020-02-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.62
HiringLabSectoralPosting,2020-02-05,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.35
HiringLabSectoralPosting,2020-02-06,US,United States,education,Education & Instruction,TOTAL,101.12
HiringLabSectoralPosting,2020-02-06,US,United States,engelectric,Electrical Engineering,TOTAL,100.13
HiringLabSectoralPosting,2020-02-06,US,United States,food,Food Preparation & Service,TOTAL,100.06
HiringLabSectoralPosting,2020-02-06,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.42
HiringLabSectoralPosting,2020-02-06,US,United States,hr,Human Resources,TOTAL,100.06
HiringLabSectoralPosting,2020-02-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.6
HiringLabSectoralPosting,2020-02-06,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.3
HiringLabSectoralPosting,2020-02-07,US,United States,education,Education & Instruction,TOTAL,101.33
HiringLabSectoralPosting,2020-02-07,US,United States,engelectric,Electrical Engineering,TOTAL,100.2
HiringLabSectoralPosting,2020-02-07,US,United States,food,Food Preparation & Service,TOTAL,100.07
HiringLabSectoralPosting,2020-02-07,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.29
HiringLabSectoralPosting,2020-02-07,US,United States,hr,Human Resources,TOTAL,100.17
HiringLabSectoralPosting,2020-02-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.55
HiringLabSectoralPosting,2020-02-07,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.31
HiringLabSectoralPosting,2020-02-08,US,United States,education,Education & Instruction,TOTAL,101.56
HiringLabSectoralPosting,2020-02-08,US,United States,engelectric,Electrical Engineering,TOTAL,100.44
HiringLabSectoralPosting,2020-02-08,US,United States,food,Food Preparation & Service,TOTAL,100.04
HiringLabSectoralPosting,2020-02-08,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.19
HiringLabSectoralPosting,2020-02-08,US,United States,hr,Human Resources,TOTAL,100.44
HiringLabSectoralPosting,2020-02-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.61
HiringLabSectoralPosting,2020-02-08,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.47
HiringLabSectoralPosting,2020-02-09,US,United States,education,Education & Instruction,TOTAL,101.71
HiringLabSectoralPosting,2020-02-09,US,United States,engelectric,Electrical Engineering,TOTAL,100.65
HiringLabSectoralPosting,2020-02-09,US,United States,food,Food Preparation & Service,TOTAL,100.01
HiringLabSectoralPosting,2020-02-09,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.09
HiringLabSectoralPosting,2020-02-09,US,United States,hr,Human Resources,TOTAL,100.67
HiringLabSectoralPosting,2020-02-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.68
HiringLabSectoralPosting,2020-02-09,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.6
HiringLabSectoralPosting,2020-02-10,US,United States,education,Education & Instruction,TOTAL,101.91
HiringLabSectoralPosting,2020-02-10,US,United States,engelectric,Electrical Engineering,TOTAL,100.91
HiringLabSectoralPosting,2020-02-10,US,United States,food,Food Preparation & Service,TOTAL,99.98
HiringLabSectoralPosting,2020-02-10,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.01
HiringLabSectoralPosting,2020-02-10,US,United States,hr,Human Resources,TOTAL,100.97
HiringLabSectoralPosting,2020-02-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.77
HiringLabSectoralPosting,2020-02-10,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.78
HiringLabSectoralPosting,2020-02-11,US,United States,education,Education & Instruction,TOTAL,102.07
HiringLabSectoralPosting,2020-02-11,US,United States,engelectric,Electrical Engineering,TOTAL,101.11
HiringLabSectoralPosting,2020-02-11,US,United States,food,Food Preparation & Service,TOTAL,99.95
HiringLabSectoralPosting,2020-02-11,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.96
HiringLabSectoralPosting,2020-02-11,US,United States,hr,Human Resources,TOTAL,101.21
HiringLabSectoralPosting,2020-02-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.8
HiringLabSectoralPosting,2020-02-11,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.9
HiringLabSectoralPosting,2020-02-12,US,United States,education,Education & Instruction,TOTAL,102.29
HiringLabSectoralPosting,2020-02-12,US,United States,engelectric,Electrical Engineering,TOTAL,101.29
HiringLabSectoralPosting,2020-02-12,US,United States,food,Food Preparation & Service,TOTAL,99.99
HiringLabSectoralPosting,2020-02-12,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.86
HiringLabSectoralPosting,2020-02-12,US,United States,hr,Human Resources,TOTAL,101.36
HiringLabSectoralPosting,2020-02-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.81
HiringLabSectoralPosting,2020-02-12,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.9
HiringLabSectoralPosting,2020-02-13,US,United States,education,Education & Instruction,TOTAL,102.5
HiringLabSectoralPosting,2020-02-13,US,United States,engelectric,Electrical Engineering,TOTAL,101.32
HiringLabSectoralPosting,2020-02-13,US,United States,food,Food Preparation & Service,TOTAL,100
HiringLabSectoralPosting,2020-02-13,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.74
HiringLabSectoralPosting,2020-02-13,US,United States,hr,Human Resources,TOTAL,101.49
HiringLabSectoralPosting,2020-02-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.82
HiringLabSectoralPosting,2020-02-13,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.93
HiringLabSectoralPosting,2020-02-14,US,United States,education,Education & Instruction,TOTAL,102.7
HiringLabSectoralPosting,2020-02-14,US,United States,engelectric,Electrical Engineering,TOTAL,101.36
HiringLabSectoralPosting,2020-02-14,US,United States,food,Food Preparation & Service,TOTAL,100
HiringLabSectoralPosting,2020-02-14,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.72
HiringLabSectoralPosting,2020-02-14,US,United States,hr,Human Resources,TOTAL,101.64
HiringLabSectoralPosting,2020-02-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.9
HiringLabSectoralPosting,2020-02-14,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.96
HiringLabSectoralPosting,2020-02-15,US,United States,education,Education & Instruction,TOTAL,102.85
HiringLabSectoralPosting,2020-02-15,US,United States,engelectric,Electrical Engineering,TOTAL,101.27
HiringLabSectoralPosting,2020-02-15,US,United States,food,Food Preparation & Service,TOTAL,99.86
HiringLabSectoralPosting,2020-02-15,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.65
HiringLabSectoralPosting,2020-02-15,US,United States,hr,Human Resources,TOTAL,101.6
HiringLabSectoralPosting,2020-02-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.98
HiringLabSectoralPosting,2020-02-15,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.88
HiringLabSectoralPosting,2020-02-16,US,United States,education,Education & Instruction,TOTAL,103.11
HiringLabSectoralPosting,2020-02-16,US,United States,engelectric,Electrical Engineering,TOTAL,101.33
HiringLabSectoralPosting,2020-02-16,US,United States,food,Food Preparation & Service,TOTAL,99.82
HiringLabSectoralPosting,2020-02-16,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.67
HiringLabSectoralPosting,2020-02-16,US,United States,hr,Human Resources,TOTAL,101.69
HiringLabSectoralPosting,2020-02-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.07
HiringLabSectoralPosting,2020-02-16,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.91
HiringLabSectoralPosting,2020-02-17,US,United States,education,Education & Instruction,TOTAL,103.35
HiringLabSectoralPosting,2020-02-17,US,United States,engelectric,Electrical Engineering,TOTAL,101.32
HiringLabSectoralPosting,2020-02-17,US,United States,food,Food Preparation & Service,TOTAL,99.75
HiringLabSectoralPosting,2020-02-17,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.61
HiringLabSectoralPosting,2020-02-17,US,United States,hr,Human Resources,TOTAL,101.7
HiringLabSectoralPosting,2020-02-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.11
HiringLabSectoralPosting,2020-02-17,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.88
HiringLabSectoralPosting,2020-02-18,US,United States,education,Education & Instruction,TOTAL,103.55
HiringLabSectoralPosting,2020-02-18,US,United States,engelectric,Electrical Engineering,TOTAL,101.28
HiringLabSectoralPosting,2020-02-18,US,United States,food,Food Preparation & Service,TOTAL,99.75
HiringLabSectoralPosting,2020-02-18,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.72
HiringLabSectoralPosting,2020-02-18,US,United States,hr,Human Resources,TOTAL,101.77
HiringLabSectoralPosting,2020-02-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.25
HiringLabSectoralPosting,2020-02-18,US,United States,techinfo,IT Systems & Solutions,TOTAL,99.96
HiringLabSectoralPosting,2020-02-19,US,United States,education,Education & Instruction,TOTAL,103.59
HiringLabSectoralPosting,2020-02-19,US,United States,engelectric,Electrical Engineering,TOTAL,101.22
HiringLabSectoralPosting,2020-02-19,US,United States,food,Food Preparation & Service,TOTAL,99.72
HiringLabSectoralPosting,2020-02-19,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.73
HiringLabSectoralPosting,2020-02-19,US,United States,hr,Human Resources,TOTAL,101.75
HiringLabSectoralPosting,2020-02-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.28
HiringLabSectoralPosting,2020-02-19,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.02
HiringLabSectoralPosting,2020-02-20,US,United States,education,Education & Instruction,TOTAL,103.68
HiringLabSectoralPosting,2020-02-20,US,United States,engelectric,Electrical Engineering,TOTAL,101.27
HiringLabSectoralPosting,2020-02-20,US,United States,food,Food Preparation & Service,TOTAL,99.73
HiringLabSectoralPosting,2020-02-20,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.8
HiringLabSectoralPosting,2020-02-20,US,United States,hr,Human Resources,TOTAL,101.73
HiringLabSectoralPosting,2020-02-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.33
HiringLabSectoralPosting,2020-02-20,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.13
HiringLabSectoralPosting,2020-02-21,US,United States,education,Education & Instruction,TOTAL,103.81
HiringLabSectoralPosting,2020-02-21,US,United States,engelectric,Electrical Engineering,TOTAL,101.25
HiringLabSectoralPosting,2020-02-21,US,United States,food,Food Preparation & Service,TOTAL,99.61
HiringLabSectoralPosting,2020-02-21,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.02
HiringLabSectoralPosting,2020-02-21,US,United States,hr,Human Resources,TOTAL,101.81
HiringLabSectoralPosting,2020-02-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,100.32
HiringLabSectoralPosting,2020-02-21,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.22
HiringLabSectoralPosting,2020-02-22,US,United States,education,Education & Instruction,TOTAL,103.93
HiringLabSectoralPosting,2020-02-22,US,United States,engelectric,Electrical Engineering,TOTAL,101.19
HiringLabSectoralPosting,2020-02-22,US,United States,food,Food Preparation & Service,TOTAL,99.61
HiringLabSectoralPosting,2020-02-22,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.15
HiringLabSectoralPosting,2020-02-22,US,United States,hr,Human Resources,TOTAL,101.65
HiringLabSectoralPosting,2020-02-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.88
HiringLabSectoralPosting,2020-02-22,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.19
HiringLabSectoralPosting,2020-02-23,US,United States,education,Education & Instruction,TOTAL,104.07
HiringLabSectoralPosting,2020-02-23,US,United States,engelectric,Electrical Engineering,TOTAL,101.22
HiringLabSectoralPosting,2020-02-23,US,United States,food,Food Preparation & Service,TOTAL,99.6
HiringLabSectoralPosting,2020-02-23,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.37
HiringLabSectoralPosting,2020-02-23,US,United States,hr,Human Resources,TOTAL,101.65
HiringLabSectoralPosting,2020-02-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.56
HiringLabSectoralPosting,2020-02-23,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.28
HiringLabSectoralPosting,2020-02-24,US,United States,education,Education & Instruction,TOTAL,104.2
HiringLabSectoralPosting,2020-02-24,US,United States,engelectric,Electrical Engineering,TOTAL,101.26
HiringLabSectoralPosting,2020-02-24,US,United States,food,Food Preparation & Service,TOTAL,99.63
HiringLabSectoralPosting,2020-02-24,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.66
HiringLabSectoralPosting,2020-02-24,US,United States,hr,Human Resources,TOTAL,101.64
HiringLabSectoralPosting,2020-02-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.24
HiringLabSectoralPosting,2020-02-24,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.42
HiringLabSectoralPosting,2020-02-25,US,United States,education,Education & Instruction,TOTAL,104.39
HiringLabSectoralPosting,2020-02-25,US,United States,engelectric,Electrical Engineering,TOTAL,101.32
HiringLabSectoralPosting,2020-02-25,US,United States,food,Food Preparation & Service,TOTAL,99.7
HiringLabSectoralPosting,2020-02-25,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.66
HiringLabSectoralPosting,2020-02-25,US,United States,hr,Human Resources,TOTAL,101.6
HiringLabSectoralPosting,2020-02-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.94
HiringLabSectoralPosting,2020-02-25,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.57
HiringLabSectoralPosting,2020-02-26,US,United States,education,Education & Instruction,TOTAL,104.68
HiringLabSectoralPosting,2020-02-26,US,United States,engelectric,Electrical Engineering,TOTAL,101.33
HiringLabSectoralPosting,2020-02-26,US,United States,food,Food Preparation & Service,TOTAL,99.98
HiringLabSectoralPosting,2020-02-26,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.61
HiringLabSectoralPosting,2020-02-26,US,United States,hr,Human Resources,TOTAL,101.61
HiringLabSectoralPosting,2020-02-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.71
HiringLabSectoralPosting,2020-02-26,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.71
HiringLabSectoralPosting,2020-02-27,US,United States,education,Education & Instruction,TOTAL,104.92
HiringLabSectoralPosting,2020-02-27,US,United States,engelectric,Electrical Engineering,TOTAL,101.28
HiringLabSectoralPosting,2020-02-27,US,United States,food,Food Preparation & Service,TOTAL,100.24
HiringLabSectoralPosting,2020-02-27,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.47
HiringLabSectoralPosting,2020-02-27,US,United States,hr,Human Resources,TOTAL,101.63
HiringLabSectoralPosting,2020-02-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.44
HiringLabSectoralPosting,2020-02-27,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.86
HiringLabSectoralPosting,2020-02-28,US,United States,education,Education & Instruction,TOTAL,105.23
HiringLabSectoralPosting,2020-02-28,US,United States,engelectric,Electrical Engineering,TOTAL,101.3
HiringLabSectoralPosting,2020-02-28,US,United States,food,Food Preparation & Service,TOTAL,100.72
HiringLabSectoralPosting,2020-02-28,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.3
HiringLabSectoralPosting,2020-02-28,US,United States,hr,Human Resources,TOTAL,101.56
HiringLabSectoralPosting,2020-02-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.24
HiringLabSectoralPosting,2020-02-28,US,United States,techinfo,IT Systems & Solutions,TOTAL,101
HiringLabSectoralPosting,2020-02-29,US,United States,education,Education & Instruction,TOTAL,105.52
HiringLabSectoralPosting,2020-02-29,US,United States,engelectric,Electrical Engineering,TOTAL,101.42
HiringLabSectoralPosting,2020-02-29,US,United States,food,Food Preparation & Service,TOTAL,101.16
HiringLabSectoralPosting,2020-02-29,US,United States,hospitality,Hospitality & Tourism,TOTAL,101.16
HiringLabSectoralPosting,2020-02-29,US,United States,hr,Human Resources,TOTAL,101.84
HiringLabSectoralPosting,2020-02-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.5
HiringLabSectoralPosting,2020-02-29,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.36
HiringLabSectoralPosting,2020-03-01,US,United States,education,Education & Instruction,TOTAL,105.75
HiringLabSectoralPosting,2020-03-01,US,United States,engelectric,Electrical Engineering,TOTAL,101.27
HiringLabSectoralPosting,2020-03-01,US,United States,food,Food Preparation & Service,TOTAL,101.57
HiringLabSectoralPosting,2020-03-01,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.85
HiringLabSectoralPosting,2020-03-01,US,United States,hr,Human Resources,TOTAL,101.85
HiringLabSectoralPosting,2020-03-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.62
HiringLabSectoralPosting,2020-03-01,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.5
HiringLabSectoralPosting,2020-03-02,US,United States,education,Education & Instruction,TOTAL,105.94
HiringLabSectoralPosting,2020-03-02,US,United States,engelectric,Electrical Engineering,TOTAL,101.15
HiringLabSectoralPosting,2020-03-02,US,United States,food,Food Preparation & Service,TOTAL,102.1
HiringLabSectoralPosting,2020-03-02,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.57
HiringLabSectoralPosting,2020-03-02,US,United States,hr,Human Resources,TOTAL,101.85
HiringLabSectoralPosting,2020-03-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.71
HiringLabSectoralPosting,2020-03-02,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.62
HiringLabSectoralPosting,2020-03-03,US,United States,education,Education & Instruction,TOTAL,106.1
HiringLabSectoralPosting,2020-03-03,US,United States,engelectric,Electrical Engineering,TOTAL,101.05
HiringLabSectoralPosting,2020-03-03,US,United States,food,Food Preparation & Service,TOTAL,102.39
HiringLabSectoralPosting,2020-03-03,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.49
HiringLabSectoralPosting,2020-03-03,US,United States,hr,Human Resources,TOTAL,101.81
HiringLabSectoralPosting,2020-03-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.8
HiringLabSectoralPosting,2020-03-03,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.66
HiringLabSectoralPosting,2020-03-04,US,United States,education,Education & Instruction,TOTAL,106.23
HiringLabSectoralPosting,2020-03-04,US,United States,engelectric,Electrical Engineering,TOTAL,100.91
HiringLabSectoralPosting,2020-03-04,US,United States,food,Food Preparation & Service,TOTAL,102.32
HiringLabSectoralPosting,2020-03-04,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.39
HiringLabSectoralPosting,2020-03-04,US,United States,hr,Human Resources,TOTAL,101.76
HiringLabSectoralPosting,2020-03-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.91
HiringLabSectoralPosting,2020-03-04,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.64
HiringLabSectoralPosting,2020-03-05,US,United States,education,Education & Instruction,TOTAL,106.34
HiringLabSectoralPosting,2020-03-05,US,United States,engelectric,Electrical Engineering,TOTAL,100.78
HiringLabSectoralPosting,2020-03-05,US,United States,food,Food Preparation & Service,TOTAL,102.23
HiringLabSectoralPosting,2020-03-05,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.36
HiringLabSectoralPosting,2020-03-05,US,United States,hr,Human Resources,TOTAL,101.69
HiringLabSectoralPosting,2020-03-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,98.98
HiringLabSectoralPosting,2020-03-05,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.57
HiringLabSectoralPosting,2020-03-06,US,United States,education,Education & Instruction,TOTAL,106.37
HiringLabSectoralPosting,2020-03-06,US,United States,engelectric,Electrical Engineering,TOTAL,100.61
HiringLabSectoralPosting,2020-03-06,US,United States,food,Food Preparation & Service,TOTAL,102.12
HiringLabSectoralPosting,2020-03-06,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.13
HiringLabSectoralPosting,2020-03-06,US,United States,hr,Human Resources,TOTAL,101.56
HiringLabSectoralPosting,2020-03-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.01
HiringLabSectoralPosting,2020-03-06,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.5
HiringLabSectoralPosting,2020-03-07,US,United States,education,Education & Instruction,TOTAL,106.45
HiringLabSectoralPosting,2020-03-07,US,United States,engelectric,Electrical Engineering,TOTAL,100.5
HiringLabSectoralPosting,2020-03-07,US,United States,food,Food Preparation & Service,TOTAL,102.03
HiringLabSectoralPosting,2020-03-07,US,United States,hospitality,Hospitality & Tourism,TOTAL,99.96
HiringLabSectoralPosting,2020-03-07,US,United States,hr,Human Resources,TOTAL,101.51
HiringLabSectoralPosting,2020-03-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.04
HiringLabSectoralPosting,2020-03-07,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.4
HiringLabSectoralPosting,2020-03-08,US,United States,education,Education & Instruction,TOTAL,106.48
HiringLabSectoralPosting,2020-03-08,US,United States,engelectric,Electrical Engineering,TOTAL,100.4
HiringLabSectoralPosting,2020-03-08,US,United States,food,Food Preparation & Service,TOTAL,101.95
HiringLabSectoralPosting,2020-03-08,US,United States,hospitality,Hospitality & Tourism,TOTAL,99.91
HiringLabSectoralPosting,2020-03-08,US,United States,hr,Human Resources,TOTAL,101.47
HiringLabSectoralPosting,2020-03-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.06
HiringLabSectoralPosting,2020-03-08,US,United States,techinfo,IT Systems & Solutions,TOTAL,101.24
HiringLabSectoralPosting,2020-03-09,US,United States,education,Education & Instruction,TOTAL,106.55
HiringLabSectoralPosting,2020-03-09,US,United States,engelectric,Electrical Engineering,TOTAL,100.18
HiringLabSectoralPosting,2020-03-09,US,United States,food,Food Preparation & Service,TOTAL,101.66
HiringLabSectoralPosting,2020-03-09,US,United States,hospitality,Hospitality & Tourism,TOTAL,99.64
HiringLabSectoralPosting,2020-03-09,US,United States,hr,Human Resources,TOTAL,101.38
HiringLabSectoralPosting,2020-03-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.03
HiringLabSectoralPosting,2020-03-09,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.97
HiringLabSectoralPosting,2020-03-10,US,United States,education,Education & Instruction,TOTAL,106.83
HiringLabSectoralPosting,2020-03-10,US,United States,engelectric,Electrical Engineering,TOTAL,100.2
HiringLabSectoralPosting,2020-03-10,US,United States,food,Food Preparation & Service,TOTAL,101.59
HiringLabSectoralPosting,2020-03-10,US,United States,hospitality,Hospitality & Tourism,TOTAL,99.53
HiringLabSectoralPosting,2020-03-10,US,United States,hr,Human Resources,TOTAL,101.47
HiringLabSectoralPosting,2020-03-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.09
HiringLabSectoralPosting,2020-03-10,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.76
HiringLabSectoralPosting,2020-03-11,US,United States,education,Education & Instruction,TOTAL,107.21
HiringLabSectoralPosting,2020-03-11,US,United States,engelectric,Electrical Engineering,TOTAL,100.19
HiringLabSectoralPosting,2020-03-11,US,United States,food,Food Preparation & Service,TOTAL,101.59
HiringLabSectoralPosting,2020-03-11,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.23
HiringLabSectoralPosting,2020-03-11,US,United States,hr,Human Resources,TOTAL,101.59
HiringLabSectoralPosting,2020-03-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",TOTAL,99.07
HiringLabSectoralPosting,2020-03-11,US,United States,techinfo,IT Systems & Solutions,TOTAL,100.6
HiringLabSectoralPosting,2020-03-12,US,United States,education,Education & Instruction,TOTAL,107.61
HiringLabSectoralPosting,2020-03-12,US,United States,engelectric,Electrical Engineering,TOTAL,100.24
HiringLabSectoralPosting,2020-03-12,US,United States,food,Food Preparation & Service,TOTAL,101.5
HiringLabSectoralPosting,2020-03-12,US,United States,hospitality,Hospitality & Tourism,TOTAL,100.46
