__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-10,US,United States,sports,Sports,TOTAL,100.4
HiringLabSectoralPosting,2020-02-10,US,United States,therapy,Therapy,TOTAL,100.58
HiringLabSectoralPosting,2020-02-10,US,United States,veterinary,Veterinary,TOTAL,102.02
HiringLabSectoralPosting,2020-02-11,US,United States,sports,Sports,TOTAL,100.51
HiringLabSectoralPosting,2020-02-11,US,United States,therapy,Therapy,TOTAL,100.68
HiringLabSectoralPosting,2020-02-11,US,United States,veterinary,Veterinary,TOTAL,102.46
HiringLabSectoralPosting,2020-02-12,US,United States,sports,Sports,TOTAL,100.32
HiringLabSectoralPosting,2020-02-12,US,United States,therapy,Therapy,TOTAL,100.77
HiringLabSectoralPosting,2020-02-12,US,United States,veterinary,Veterinary,TOTAL,102.95
HiringLabSectoralPosting,2020-02-13,US,United States,sports,Sports,TOTAL,100.24
HiringLabSectoralPosting,2020-02-13,US,United States,therapy,Therapy,TOTAL,100.46
HiringLabSectoralPosting,2020-02-13,US,United States,veterinary,Veterinary,TOTAL,102.88
HiringLabSectoralPosting,2020-02-14,US,United States,sports,Sports,TOTAL,100.12
HiringLabSectoralPosting,2020-02-14,US,United States,therapy,Therapy,TOTAL,100.25
HiringLabSectoralPosting,2020-02-14,US,United States,veterinary,Veterinary,TOTAL,102.72
HiringLabSectoralPosting,2020-02-15,US,United States,sports,Sports,TOTAL,100.11
HiringLabSectoralPosting,2020-02-15,US,United States,therapy,Therapy,TOTAL,100.04
HiringLabSectoralPosting,2020-02-15,US,United States,veterinary,Veterinary,TOTAL,103.06
HiringLabSectoralPosting,2020-02-16,US,United States,sports,Sports,TOTAL,100.07
HiringLabSectoralPosting,2020-02-16,US,United States,therapy,Therapy,TOTAL,99.92
HiringLabSectoralPosting,2020-02-16,US,United States,veterinary,Veterinary,TOTAL,103.46
HiringLabSectoralPosting,2020-02-17,US,United States,sports,Sports,TOTAL,100.05
HiringLabSectoralPosting,2020-02-17,US,United States,therapy,Therapy,TOTAL,99.81
HiringLabSectoralPosting,2020-02-17,US,United States,veterinary,Veterinary,TOTAL,103.78
HiringLabSectoralPosting,2020-02-18,US,United States,sports,Sports,TOTAL,100.15
HiringLabSectoralPosting,2020-02-18,US,United States,therapy,Therapy,TOTAL,99.72
HiringLabSectoralPosting,2020-02-18,US,United States,veterinary,Veterinary,TOTAL,104.11
HiringLabSectoralPosting,2020-02-19,US,United States,sports,Sports,TOTAL,100.2
HiringLabSectoralPosting,2020-02-19,US,United States,therapy,Therapy,TOTAL,99.86
HiringLabSectoralPosting,2020-02-19,US,United States,veterinary,Veterinary,TOTAL,104.12
HiringLabSectoralPosting,2020-02-20,US,United States,sports,Sports,TOTAL,100.34
HiringLabSectoralPosting,2020-02-20,US,United States,therapy,Therapy,TOTAL,100.03
HiringLabSectoralPosting,2020-02-20,US,United States,veterinary,Veterinary,TOTAL,104.17
HiringLabSectoralPosting,2020-02-21,US,United States,sports,Sports,TOTAL,100.53
HiringLabSectoralPosting,2020-02-21,US,United States,therapy,Therapy,TOTAL,100.14
HiringLabSectoralPosting,2020-02-21,US,United States,veterinary,Veterinary,TOTAL,104.27
HiringLabSectoralPosting,2020-02-22,US,United States,sports,Sports,TOTAL,100.58
HiringLabSectoralPosting,2020-02-22,US,United States,therapy,Therapy,TOTAL,100.27
HiringLabSectoralPosting,2020-02-22,US,United States,veterinary,Veterinary,TOTAL,103.89
HiringLabSectoralPosting,2020-02-23,US,United States,sports,Sports,TOTAL,100.73
HiringLabSectoralPosting,2020-02-23,US,United States,therapy,Therapy,TOTAL,100.47
HiringLabSectoralPosting,2020-02-23,US,United States,veterinary,Veterinary,TOTAL,103.53
HiringLabSectoralPosting,2020-02-24,US,United States,sports,Sports,TOTAL,100.82
HiringLabSectoralPosting,2020-02-24,US,United States,therapy,Therapy,TOTAL,100.57
HiringLabSectoralPosting,2020-02-24,US,United States,veterinary,Veterinary,TOTAL,103.15
HiringLabSectoralPosting,2020-02-25,US,United States,sports,Sports,TOTAL,100.93
HiringLabSectoralPosting,2020-02-25,US,United States,therapy,Therapy,TOTAL,100.64
HiringLabSectoralPosting,2020-02-25,US,United States,veterinary,Veterinary,TOTAL,102.89
HiringLabSectoralPosting,2020-02-26,US,United States,sports,Sports,TOTAL,101.09
HiringLabSectoralPosting,2020-02-26,US,United States,therapy,Therapy,TOTAL,100.74
HiringLabSectoralPosting,2020-02-26,US,United States,veterinary,Veterinary,TOTAL,102.71
HiringLabSectoralPosting,2020-02-27,US,United States,sports,Sports,TOTAL,101.13
HiringLabSectoralPosting,2020-02-27,US,United States,therapy,Therapy,TOTAL,100.86
HiringLabSectoralPosting,2020-02-27,US,United States,veterinary,Veterinary,TOTAL,102.48
HiringLabSectoralPosting,2020-02-28,US,United States,sports,Sports,TOTAL,101.22
HiringLabSectoralPosting,2020-02-28,US,United States,therapy,Therapy,TOTAL,101.11
HiringLabSectoralPosting,2020-02-28,US,United States,veterinary,Veterinary,TOTAL,102.1
HiringLabSectoralPosting,2020-02-29,US,United States,sports,Sports,TOTAL,101.34
HiringLabSectoralPosting,2020-02-29,US,United States,therapy,Therapy,TOTAL,101.14
HiringLabSectoralPosting,2020-02-29,US,United States,veterinary,Veterinary,TOTAL,102.11
HiringLabSectoralPosting,2020-03-01,US,United States,sports,Sports,TOTAL,101.4
HiringLabSectoralPosting,2020-03-01,US,United States,therapy,Therapy,TOTAL,101.14
HiringLabSectoralPosting,2020-03-01,US,United States,veterinary,Veterinary,TOTAL,102.12
HiringLabSectoralPosting,2020-03-02,US,United States,sports,Sports,TOTAL,101.41
HiringLabSectoralPosting,2020-03-02,US,United States,therapy,Therapy,TOTAL,101.06
HiringLabSectoralPosting,2020-03-02,US,United States,veterinary,Veterinary,TOTAL,102.14
HiringLabSectoralPosting,2020-03-03,US,United States,sports,Sports,TOTAL,101.4
HiringLabSectoralPosting,2020-03-03,US,United States,therapy,Therapy,TOTAL,100.59
HiringLabSectoralPosting,2020-03-03,US,United States,veterinary,Veterinary,TOTAL,101.97
HiringLabSectoralPosting,2020-03-04,US,United States,sports,Sports,TOTAL,101.44
HiringLabSectoralPosting,2020-03-04,US,United States,therapy,Therapy,TOTAL,100.31
HiringLabSectoralPosting,2020-03-04,US,United States,veterinary,Veterinary,TOTAL,101.78
HiringLabSectoralPosting,2020-03-05,US,United States,sports,Sports,TOTAL,101.53
HiringLabSectoralPosting,2020-03-05,US,United States,therapy,Therapy,TOTAL,100.08
HiringLabSectoralPosting,2020-03-05,US,United States,veterinary,Veterinary,TOTAL,101.64
HiringLabSectoralPosting,2020-03-06,US,United States,sports,Sports,TOTAL,101.57
HiringLabSectoralPosting,2020-03-06,US,United States,therapy,Therapy,TOTAL,99.58
HiringLabSectoralPosting,2020-03-06,US,United States,veterinary,Veterinary,TOTAL,101.74
HiringLabSectoralPosting,2020-03-07,US,United States,sports,Sports,TOTAL,101.69
HiringLabSectoralPosting,2020-03-07,US,United States,therapy,Therapy,TOTAL,99.39
HiringLabSectoralPosting,2020-03-07,US,United States,veterinary,Veterinary,TOTAL,101.98
HiringLabSectoralPosting,2020-03-08,US,United States,sports,Sports,TOTAL,101.83
HiringLabSectoralPosting,2020-03-08,US,United States,therapy,Therapy,TOTAL,99.18
HiringLabSectoralPosting,2020-03-08,US,United States,veterinary,Veterinary,TOTAL,102.18
HiringLabSectoralPosting,2020-03-09,US,United States,sports,Sports,TOTAL,102.01
HiringLabSectoralPosting,2020-03-09,US,United States,therapy,Therapy,TOTAL,99.07
HiringLabSectoralPosting,2020-03-09,US,United States,veterinary,Veterinary,TOTAL,102.36
HiringLabSectoralPosting,2020-03-10,US,United States,sports,Sports,TOTAL,102.18
HiringLabSectoralPosting,2020-03-10,US,United States,therapy,Therapy,TOTAL,99.42
HiringLabSectoralPosting,2020-03-10,US,United States,veterinary,Veterinary,TOTAL,102.62
HiringLabSectoralPosting,2020-03-11,US,United States,sports,Sports,TOTAL,102.46
HiringLabSectoralPosting,2020-03-11,US,United States,therapy,Therapy,TOTAL,99.52
HiringLabSectoralPosting,2020-03-11,US,United States,veterinary,Veterinary,TOTAL,102.71
HiringLabSectoralPosting,2020-03-12,US,United States,sports,Sports,TOTAL,102.7
HiringLabSectoralPosting,2020-03-12,US,United States,therapy,Therapy,TOTAL,99.61
HiringLabSectoralPosting,2020-03-12,US,United States,veterinary,Veterinary,TOTAL,102.82
HiringLabSectoralPosting,2020-03-13,US,United States,sports,Sports,TOTAL,102.88
HiringLabSectoralPosting,2020-03-13,US,United States,therapy,Therapy,TOTAL,99.87
HiringLabSectoralPosting,2020-03-13,US,United States,veterinary,Veterinary,TOTAL,102.75
HiringLabSectoralPosting,2020-03-14,US,United States,sports,Sports,TOTAL,102.69
HiringLabSectoralPosting,2020-03-14,US,United States,therapy,Therapy,TOTAL,99.96
HiringLabSectoralPosting,2020-03-14,US,United States,veterinary,Veterinary,TOTAL,102.59
HiringLabSectoralPosting,2020-03-15,US,United States,sports,Sports,TOTAL,102.48
HiringLabSectoralPosting,2020-03-15,US,United States,therapy,Therapy,TOTAL,99.13
HiringLabSectoralPosting,2020-03-15,US,United States,veterinary,Veterinary,TOTAL,102.4
HiringLabSectoralPosting,2020-03-16,US,United States,sports,Sports,TOTAL,102.19
HiringLabSectoralPosting,2020-03-16,US,United States,therapy,Therapy,TOTAL,99.1
HiringLabSectoralPosting,2020-03-16,US,United States,veterinary,Veterinary,TOTAL,102.17
HiringLabSectoralPosting,2020-03-17,US,United States,sports,Sports,TOTAL,101.65
HiringLabSectoralPosting,2020-03-17,US,United States,therapy,Therapy,TOTAL,98
HiringLabSectoralPosting,2020-03-17,US,United States,veterinary,Veterinary,TOTAL,101.65
HiringLabSectoralPosting,2020-03-18,US,United States,sports,Sports,TOTAL,100.6
HiringLabSectoralPosting,2020-03-18,US,United States,therapy,Therapy,TOTAL,96.71
HiringLabSectoralPosting,2020-03-18,US,United States,veterinary,Veterinary,TOTAL,101.1
HiringLabSectoralPosting,2020-03-19,US,United States,sports,Sports,TOTAL,99.2
HiringLabSectoralPosting,2020-03-19,US,United States,therapy,Therapy,TOTAL,95.23
HiringLabSectoralPosting,2020-03-19,US,United States,veterinary,Veterinary,TOTAL,100.31
HiringLabSectoralPosting,2020-03-20,US,United States,sports,Sports,TOTAL,97.63
HiringLabSectoralPosting,2020-03-20,US,United States,therapy,Therapy,TOTAL,93.43
HiringLabSectoralPosting,2020-03-20,US,United States,veterinary,Veterinary,TOTAL,99.38
HiringLabSectoralPosting,2020-03-21,US,United States,sports,Sports,TOTAL,96.16
HiringLabSectoralPosting,2020-03-21,US,United States,therapy,Therapy,TOTAL,91.36
HiringLabSectoralPosting,2020-03-21,US,United States,veterinary,Veterinary,TOTAL,98.44
HiringLabSectoralPosting,2020-03-22,US,United States,sports,Sports,TOTAL,94.63
HiringLabSectoralPosting,2020-03-22,US,United States,therapy,Therapy,TOTAL,90.21
HiringLabSectoralPosting,2020-03-22,US,United States,veterinary,Veterinary,TOTAL,97.48
HiringLabSectoralPosting,2020-03-23,US,United States,sports,Sports,TOTAL,93.09
HiringLabSectoralPosting,2020-03-23,US,United States,therapy,Therapy,TOTAL,88.21
HiringLabSectoralPosting,2020-03-23,US,United States,veterinary,Veterinary,TOTAL,96.48
HiringLabSectoralPosting,2020-03-24,US,United States,sports,Sports,TOTAL,91.76
HiringLabSectoralPosting,2020-03-24,US,United States,therapy,Therapy,TOTAL,87.17
HiringLabSectoralPosting,2020-03-24,US,United States,veterinary,Veterinary,TOTAL,95.6
HiringLabSectoralPosting,2020-03-25,US,United States,sports,Sports,TOTAL,90.62
HiringLabSectoralPosting,2020-03-25,US,United States,therapy,Therapy,TOTAL,86.1
HiringLabSectoralPosting,2020-03-25,US,United States,veterinary,Veterinary,TOTAL,94.6
HiringLabSectoralPosting,2020-03-26,US,United States,sports,Sports,TOTAL,89.59
HiringLabSectoralPosting,2020-03-26,US,United States,therapy,Therapy,TOTAL,85.03
HiringLabSectoralPosting,2020-03-26,US,United States,veterinary,Veterinary,TOTAL,93.67
HiringLabSectoralPosting,2020-03-27,US,United States,sports,Sports,TOTAL,88.41
HiringLabSectoralPosting,2020-03-27,US,United States,therapy,Therapy,TOTAL,83.64
HiringLabSectoralPosting,2020-03-27,US,United States,veterinary,Veterinary,TOTAL,92.32
HiringLabSectoralPosting,2020-03-28,US,United States,sports,Sports,TOTAL,87.27
HiringLabSectoralPosting,2020-03-28,US,United States,therapy,Therapy,TOTAL,82.42
HiringLabSectoralPosting,2020-03-28,US,United States,veterinary,Veterinary,TOTAL,90.84
HiringLabSectoralPosting,2020-03-29,US,United States,sports,Sports,TOTAL,86.15
HiringLabSectoralPosting,2020-03-29,US,United States,therapy,Therapy,TOTAL,81.19
HiringLabSectoralPosting,2020-03-29,US,United States,veterinary,Veterinary,TOTAL,88.65
HiringLabSectoralPosting,2020-03-30,US,United States,sports,Sports,TOTAL,85.08
HiringLabSectoralPosting,2020-03-30,US,United States,therapy,Therapy,TOTAL,80.06
HiringLabSectoralPosting,2020-03-30,US,United States,veterinary,Veterinary,TOTAL,86.55
HiringLabSectoralPosting,2020-03-31,US,United States,sports,Sports,TOTAL,84.3
HiringLabSectoralPosting,2020-03-31,US,United States,therapy,Therapy,TOTAL,78.85
HiringLabSectoralPosting,2020-03-31,US,United States,veterinary,Veterinary,TOTAL,84.4
HiringLabSectoralPosting,2020-04-01,US,United States,sports,Sports,TOTAL,83.41
HiringLabSectoralPosting,2020-04-01,US,United States,therapy,Therapy,TOTAL,77.54
HiringLabSectoralPosting,2020-04-01,US,United States,veterinary,Veterinary,TOTAL,82.33
HiringLabSectoralPosting,2020-04-02,US,United States,sports,Sports,TOTAL,82.51
HiringLabSectoralPosting,2020-04-02,US,United States,therapy,Therapy,TOTAL,76.21
HiringLabSectoralPosting,2020-04-02,US,United States,veterinary,Veterinary,TOTAL,80.24
HiringLabSectoralPosting,2020-04-03,US,United States,sports,Sports,TOTAL,81.78
HiringLabSectoralPosting,2020-04-03,US,United States,therapy,Therapy,TOTAL,75.45
HiringLabSectoralPosting,2020-04-03,US,United States,veterinary,Veterinary,TOTAL,78.66
HiringLabSectoralPosting,2020-04-04,US,United States,sports,Sports,TOTAL,80.62
HiringLabSectoralPosting,2020-04-04,US,United States,therapy,Therapy,TOTAL,74.62
HiringLabSectoralPosting,2020-04-04,US,United States,veterinary,Veterinary,TOTAL,77.21
HiringLabSectoralPosting,2020-04-05,US,United States,sports,Sports,TOTAL,79.45
HiringLabSectoralPosting,2020-04-05,US,United States,therapy,Therapy,TOTAL,73.66
HiringLabSectoralPosting,2020-04-05,US,United States,veterinary,Veterinary,TOTAL,76.42
HiringLabSectoralPosting,2020-04-06,US,United States,sports,Sports,TOTAL,78.16
HiringLabSectoralPosting,2020-04-06,US,United States,therapy,Therapy,TOTAL,72.56
HiringLabSectoralPosting,2020-04-06,US,United States,veterinary,Veterinary,TOTAL,75.64
HiringLabSectoralPosting,2020-04-07,US,United States,sports,Sports,TOTAL,76.36
HiringLabSectoralPosting,2020-04-07,US,United States,therapy,Therapy,TOTAL,71.39
HiringLabSectoralPosting,2020-04-07,US,United States,veterinary,Veterinary,TOTAL,74.85
HiringLabSectoralPosting,2020-04-08,US,United States,sports,Sports,TOTAL,74.79
HiringLabSectoralPosting,2020-04-08,US,United States,therapy,Therapy,TOTAL,70.49
HiringLabSectoralPosting,2020-04-08,US,United States,veterinary,Veterinary,TOTAL,74.21
HiringLabSectoralPosting,2020-04-09,US,United States,sports,Sports,TOTAL,73.3
HiringLabSectoralPosting,2020-04-09,US,United States,therapy,Therapy,TOTAL,69.57
HiringLabSectoralPosting,2020-04-09,US,United States,veterinary,Veterinary,TOTAL,73.62
HiringLabSectoralPosting,2020-04-10,US,United States,sports,Sports,TOTAL,71.79
HiringLabSectoralPosting,2020-04-10,US,United States,therapy,Therapy,TOTAL,68.56
HiringLabSectoralPosting,2020-04-10,US,United States,veterinary,Veterinary,TOTAL,73.07
HiringLabSectoralPosting,2020-04-11,US,United States,sports,Sports,TOTAL,70.66
HiringLabSectoralPosting,2020-04-11,US,United States,therapy,Therapy,TOTAL,67.7
HiringLabSectoralPosting,2020-04-11,US,United States,veterinary,Veterinary,TOTAL,72.55
HiringLabSectoralPosting,2020-04-12,US,United States,sports,Sports,TOTAL,69.58
HiringLabSectoralPosting,2020-04-12,US,United States,therapy,Therapy,TOTAL,66.97
HiringLabSectoralPosting,2020-04-12,US,United States,veterinary,Veterinary,TOTAL,72.07
HiringLabSectoralPosting,2020-04-13,US,United States,sports,Sports,TOTAL,68.82
HiringLabSectoralPosting,2020-04-13,US,United States,therapy,Therapy,TOTAL,66.38
HiringLabSectoralPosting,2020-04-13,US,United States,veterinary,Veterinary,TOTAL,71.64
HiringLabSectoralPosting,2020-04-14,US,United States,sports,Sports,TOTAL,67.97
HiringLabSectoralPosting,2020-04-14,US,United States,therapy,Therapy,TOTAL,65.89
HiringLabSectoralPosting,2020-04-14,US,United States,veterinary,Veterinary,TOTAL,71.27
HiringLabSectoralPosting,2020-04-15,US,United States,sports,Sports,TOTAL,67.05
HiringLabSectoralPosting,2020-04-15,US,United States,therapy,Therapy,TOTAL,64.84
HiringLabSectoralPosting,2020-04-15,US,United States,veterinary,Veterinary,TOTAL,70.91
HiringLabSectoralPosting,2020-04-16,US,United States,sports,Sports,TOTAL,66.19
HiringLabSectoralPosting,2020-04-16,US,United States,therapy,Therapy,TOTAL,63.9
HiringLabSectoralPosting,2020-04-16,US,United States,veterinary,Veterinary,TOTAL,70.6
HiringLabSectoralPosting,2020-04-17,US,United States,sports,Sports,TOTAL,65.41
HiringLabSectoralPosting,2020-04-17,US,United States,therapy,Therapy,TOTAL,62.96
HiringLabSectoralPosting,2020-04-17,US,United States,veterinary,Veterinary,TOTAL,70.39
HiringLabSectoralPosting,2020-04-18,US,United States,sports,Sports,TOTAL,64.58
HiringLabSectoralPosting,2020-04-18,US,United States,therapy,Therapy,TOTAL,62.14
HiringLabSectoralPosting,2020-04-18,US,United States,veterinary,Veterinary,TOTAL,70.27
HiringLabSectoralPosting,2020-04-19,US,United States,sports,Sports,TOTAL,63.82
HiringLabSectoralPosting,2020-04-19,US,United States,therapy,Therapy,TOTAL,61.33
HiringLabSectoralPosting,2020-04-19,US,United States,veterinary,Veterinary,TOTAL,70.22
HiringLabSectoralPosting,2020-04-20,US,United States,sports,Sports,TOTAL,62.94
HiringLabSectoralPosting,2020-04-20,US,United States,therapy,Therapy,TOTAL,60.58
HiringLabSectoralPosting,2020-04-20,US,United States,veterinary,Veterinary,TOTAL,70.19
HiringLabSectoralPosting,2020-04-21,US,United States,sports,Sports,TOTAL,62.3
HiringLabSectoralPosting,2020-04-21,US,United States,therapy,Therapy,TOTAL,59.65
HiringLabSectoralPosting,2020-04-21,US,United States,veterinary,Veterinary,TOTAL,70.26
HiringLabSectoralPosting,2020-04-22,US,United States,sports,Sports,TOTAL,61.74
HiringLabSectoralPosting,2020-04-22,US,United States,therapy,Therapy,TOTAL,59.25
HiringLabSectoralPosting,2020-04-22,US,United States,veterinary,Veterinary,TOTAL,70.38
HiringLabSectoralPosting,2020-04-23,US,United States,sports,Sports,TOTAL,61.28
HiringLabSectoralPosting,2020-04-23,US,United States,therapy,Therapy,TOTAL,58.88
HiringLabSectoralPosting,2020-04-23,US,United States,veterinary,Veterinary,TOTAL,70.56
HiringLabSectoralPosting,2020-04-24,US,United States,sports,Sports,TOTAL,60.88
HiringLabSectoralPosting,2020-04-24,US,United States,therapy,Therapy,TOTAL,58.57
HiringLabSectoralPosting,2020-04-24,US,United States,veterinary,Veterinary,TOTAL,70.76
HiringLabSectoralPosting,2020-04-25,US,United States,sports,Sports,TOTAL,60.75
HiringLabSectoralPosting,2020-04-25,US,United States,therapy,Therapy,TOTAL,58.2
HiringLabSectoralPosting,2020-04-25,US,United States,veterinary,Veterinary,TOTAL,70.98
HiringLabSectoralPosting,2020-04-26,US,United States,sports,Sports,TOTAL,60.63
HiringLabSectoralPosting,2020-04-26,US,United States,therapy,Therapy,TOTAL,57.87
HiringLabSectoralPosting,2020-04-26,US,United States,veterinary,Veterinary,TOTAL,71.2
HiringLabSectoralPosting,2020-04-27,US,United States,sports,Sports,TOTAL,60.51
HiringLabSectoralPosting,2020-04-27,US,United States,therapy,Therapy,TOTAL,57.52
HiringLabSectoralPosting,2020-04-27,US,United States,veterinary,Veterinary,TOTAL,71.43
HiringLabSectoralPosting,2020-04-28,US,United States,sports,Sports,TOTAL,60.37
HiringLabSectoralPosting,2020-04-28,US,United States,therapy,Therapy,TOTAL,57.29
HiringLabSectoralPosting,2020-04-28,US,United States,veterinary,Veterinary,TOTAL,71.62
HiringLabSectoralPosting,2020-04-29,US,United States,sports,Sports,TOTAL,60.09
HiringLabSectoralPosting,2020-04-29,US,United States,therapy,Therapy,TOTAL,57.13
HiringLabSectoralPosting,2020-04-29,US,United States,veterinary,Veterinary,TOTAL,71.89
HiringLabSectoralPosting,2020-04-30,US,United States,sports,Sports,TOTAL,59.72
HiringLabSectoralPosting,2020-04-30,US,United States,therapy,Therapy,TOTAL,56.94
HiringLabSectoralPosting,2020-04-30,US,United States,veterinary,Veterinary,TOTAL,72.15
HiringLabSectoralPosting,2020-05-01,US,United States,sports,Sports,TOTAL,59.45
HiringLabSectoralPosting,2020-05-01,US,United States,therapy,Therapy,TOTAL,56.77
HiringLabSectoralPosting,2020-05-01,US,United States,veterinary,Veterinary,TOTAL,72.45
HiringLabSectoralPosting,2020-05-02,US,United States,sports,Sports,TOTAL,59
HiringLabSectoralPosting,2020-05-02,US,United States,therapy,Therapy,TOTAL,56.75
HiringLabSectoralPosting,2020-05-02,US,United States,veterinary,Veterinary,TOTAL,69.24
HiringLabSectoralPosting,2020-05-03,US,United States,sports,Sports,TOTAL,58.49
HiringLabSectoralPosting,2020-05-03,US,United States,therapy,Therapy,TOTAL,56.72
HiringLabSectoralPosting,2020-05-03,US,United States,veterinary,Veterinary,TOTAL,66.03
HiringLabSectoralPosting,2020-05-04,US,United States,sports,Sports,TOTAL,58.01
HiringLabSectoralPosting,2020-05-04,US,United States,therapy,Therapy,TOTAL,56.69
HiringLabSectoralPosting,2020-05-04,US,United States,veterinary,Veterinary,TOTAL,62.8
HiringLabSectoralPosting,2020-05-05,US,United States,sports,Sports,TOTAL,57.62
HiringLabSectoralPosting,2020-05-05,US,United States,therapy,Therapy,TOTAL,56.77
HiringLabSectoralPosting,2020-05-05,US,United States,veterinary,Veterinary,TOTAL,59.62
HiringLabSectoralPosting,2020-05-06,US,United States,sports,Sports,TOTAL,57.39
HiringLabSectoralPosting,2020-05-06,US,United States,therapy,Therapy,TOTAL,56.81
HiringLabSectoralPosting,2020-05-06,US,United States,veterinary,Veterinary,TOTAL,59.92
HiringLabSectoralPosting,2020-05-07,US,United States,sports,Sports,TOTAL,57.23
HiringLabSectoralPosting,2020-05-07,US,United States,therapy,Therapy,TOTAL,56.95
HiringLabSectoralPosting,2020-05-07,US,United States,veterinary,Veterinary,TOTAL,60.25
HiringLabSectoralPosting,2020-05-08,US,United States,sports,Sports,TOTAL,56.93
HiringLabSectoralPosting,2020-05-08,US,United States,therapy,Therapy,TOTAL,57.15
HiringLabSectoralPosting,2020-05-08,US,United States,veterinary,Veterinary,TOTAL,60.6
HiringLabSectoralPosting,2020-05-09,US,United States,sports,Sports,TOTAL,56.83
HiringLabSectoralPosting,2020-05-09,US,United States,therapy,Therapy,TOTAL,57.27
HiringLabSectoralPosting,2020-05-09,US,United States,veterinary,Veterinary,TOTAL,64.56
HiringLabSectoralPosting,2020-05-10,US,United States,sports,Sports,TOTAL,56.75
HiringLabSectoralPosting,2020-05-10,US,United States,therapy,Therapy,TOTAL,57.4
HiringLabSectoralPosting,2020-05-10,US,United States,veterinary,Veterinary,TOTAL,68.51
HiringLabSectoralPosting,2020-05-11,US,United States,sports,Sports,TOTAL,56.67
HiringLabSectoralPosting,2020-05-11,US,United States,therapy,Therapy,TOTAL,57.5
HiringLabSectoralPosting,2020-05-11,US,United States,veterinary,Veterinary,TOTAL,71.88
HiringLabSectoralPosting,2020-05-12,US,United States,sports,Sports,TOTAL,56.47
HiringLabSectoralPosting,2020-05-12,US,United States,therapy,Therapy,TOTAL,57.62
HiringLabSectoralPosting,2020-05-12,US,United States,veterinary,Veterinary,TOTAL,73.45
HiringLabSectoralPosting,2020-05-13,US,United States,sports,Sports,TOTAL,55.98
HiringLabSectoralPosting,2020-05-13,US,United States,therapy,Therapy,TOTAL,57.4
HiringLabSectoralPosting,2020-05-13,US,United States,veterinary,Veterinary,TOTAL,70.61
HiringLabSectoralPosting,2020-05-14,US,United States,sports,Sports,TOTAL,55.56
HiringLabSectoralPosting,2020-05-14,US,United States,therapy,Therapy,TOTAL,57.3
HiringLabSectoralPosting,2020-05-14,US,United States,veterinary,Veterinary,TOTAL,71.23
HiringLabSectoralPosting,2020-05-15,US,United States,sports,Sports,TOTAL,55.34
HiringLabSectoralPosting,2020-05-15,US,United States,therapy,Therapy,TOTAL,57.47
HiringLabSectoralPosting,2020-05-15,US,United States,veterinary,Veterinary,TOTAL,72.17
HiringLabSectoralPosting,2020-05-16,US,United States,sports,Sports,TOTAL,55.14
